airport_code_std,airport_name_std,year,enplanements,covid_period,is_missing_imputed,data_flag
FNT,Bishop International,2024,285088.0,0,0,ok
FOD,Fort Dodge Regional,2024,7733.0,0,0,ok
FSD,Joe Foss Field,2024,701353.0,0,0,ok
FSM,Fort Smith Regional,2024,59250.0,0,0,ok
FWA,Fort Wayne International,2024,424491.0,0,0,ok
FXE,Fort Lauderdale Exec,2024,10493.0,0,0,ok
FYU,Fort Yukon,2024,5492.0,0,0,ok
GAL,Edward G Pitka Sr,2024,11852.0,0,0,ok
GAM,Gambell,2024,2855.0,0,0,ok
GCC,Gillette-Campbell County,2024,30321.0,0,0,ok
GCK,Garden City Regional,2024,31167.0,0,0,ok
GEG,Spokane International,2024,2064142.0,0,0,ok
GFK,Grand Forks International,2024,92482.0,0,0,ok
GGG,East Texas Regional,2024,35057.0,0,0,ok
GGV,Kwigillingok,2024,2534.0,0,0,ok
GGW,Wokal Field/Glasgow-Valley County,2024,2970.0,0,0,ok
GJT,Grand Junction Regional,2024,270935.0,0,0,ok
GLH,Mid Delta Regional,2024,6582.0,0,0,ok
GNV,Gainesville Regional,2024,290563.0,0,0,ok
GPI,Glacier Park International,2024,503816.0,0,0,ok
GPT,Gulfport-Biloxi International,2024,424624.0,0,0,ok
GRB,Austin Straubel International,2024,338127.0,0,0,ok
GRI,Central Nebraska Regional,2024,67747.0,0,0,ok
GRK,Robert Gray AAF,2024,117523.0,0,0,ok
GRO,Benjamin Taisacan Manglona International,2024,10717.0,0,0,ok
GRR,Gerald R Ford International,2024,2065053.0,0,0,ok
GSN,Francisco C Ada/Saipan International,2024,234042.0,0,0,ok
GSO,Piedmont Triad International,2024,985563.0,0,0,ok
GSP,Greenville Spartanburg International,2024,1412702.0,0,0,ok
GST,Gustavus,2024,10074.0,0,0,ok
GTF,Great Falls International,2024,186778.0,0,0,ok
GTR,Golden Triangle Regional,2024,47323.0,0,0,ok
GUC,Gunnison-Crested Butte Regional,2024,58804.0,0,0,ok
GUM,Guam International,2024,932832.0,0,0,ok
GUP,Gallup Municipal,2024,2619.0,0,0,ok
HDN,Yampa Valley,2024,226830.0,0,0,ok
HGR,Hagerstown Regional-Richard A Henson Field,2024,41508.0,0,0,ok
HHR,Jack Northrop Field/Hawthorne Municipal,2024,6417.0,0,0,ok
HIB,Range Regional,2024,11294.0,0,0,ok
HLA,Huslia,2024,3291.0,0,0,ok
HLN,Helena Regional,2024,101591.0,0,0,ok
HNH,Hoonah,2024,5667.0,0,0,ok
HNL,Honolulu International,2024,10449022.0,0,0,ok
HNM,Hana,2024,2656.0,0,0,ok
HNS,Haines,2024,6362.0,0,0,ok
HOB,Lea County Regional,2024,26212.0,0,0,ok
HOM,Homer,2024,27482.0,0,0,ok
HOT,Memorial Field,2024,3303.0,0,0,ok
HOU,William P Hobby,2024,7116967.0,0,0,ok
HPB,Hooper Bay,2024,4801.0,0,0,ok
HPN,Westchester County,2024,1182384.0,0,0,ok
HRL,Valley International,2024,603561.0,0,0,ok
HRO,Boone County,2024,4032.0,0,0,ok
HSV,Huntsville International-Carl T Jones Field,2024,804665.0,0,0,ok
HTS,Tri-State/Milton J Ferguson Field,2024,93330.0,0,0,ok
HVN,Tweed-New Haven,2024,589409.0,0,0,ok
HVR,Havre City-County,2024,3095.0,0,0,ok
HXD,Hilton Head,2024,108775.0,0,0,ok
HYA,Barnstable Municipal-Boardman/Polando Field,2024,25626.0,0,0,ok
HYS,Hays Regional,2024,15002.0,0,0,ok
IAD,Washington Dulles International,2024,13003234.0,0,0,ok
IAG,Niagara Falls International,2024,59119.0,0,0,ok
IAH,George Bush Intercontinental/Houston,2024,23349157.0,0,0,ok
IAN,Bob Baker Memorial,2024,2555.0,0,0,ok
ICT,Wichita Mid-Continent,2024,885585.0,0,0,ok
IDA,Idaho Falls Regional,2024,301674.0,0,0,ok
IIK,Kipnuk,2024,4978.0,0,0,ok
ILG,New Castle,2024,125071.0,0,0,ok
ILI,Iliamna,2024,5544.0,0,0,ok
ILM,Wilmington International,2024,737065.0,0,0,ok
IMT,Ford,2024,19483.0,0,0,ok
IND,Indianapolis International,2024,5181947.0,0,0,ok
INL,Falls International,2024,14842.0,0,0,ok
IPL,Imperial County,2024,4183.0,0,0,ok
IRK,Kirksville Regional,2024,5611.0,0,0,ok
ISP,Long Island MacArthur,2024,682804.0,0,0,ok
ITH,Ithaca Tompkins Regional,2024,69613.0,0,0,ok
ITO,Hilo International,2024,680640.0,0,0,ok
IWA,Phoenix-Mesa Gateway,2024,978296.0,0,0,ok
IWD,Gogebic-Iron County,2024,7091.0,0,0,ok
JAC,Jackson Hole,2024,518754.0,0,0,ok
JAN,Jackson-Medgar Wiley Evers International,2024,616695.0,0,0,ok
JAX,Jacksonville International,2024,3749791.0,0,0,ok
JFK,John F Kennedy International,2024,31466102.0,0,0,ok
JLN,Joplin Regional,2024,18362.0,0,0,ok
JMS,Jamestown Regional,2024,9516.0,0,0,ok
JNU,Juneau International,2024,436457.0,0,0,ok
JQF,Concord-Padgett Regional,2024,132000.0,0,0,ok
JST,John Murtha Johnstown-Cambria County,2024,17690.0,0,0,ok
KLG,Kalskag,2024,2524.0,0,0,ok
KOA,Kona International at Keahole,2024,2023899.0,0,0,ok
KSM,St Mary's,2024,4250.0,0,0,ok
KTN,Ketchikan International,2024,152082.0,0,0,ok
KVL,Kivalina,2024,3039.0,0,0,ok
KWT,Kwethluk,2024,3587.0,0,0,ok
LAF,Purdue University,2024,5647.0,0,0,ok
LAL,Lakeland Linder International,2024,24185.0,0,0,ok
LAN,Capital Region International,2024,123608.0,0,0,ok
LAR,Laramie Regional,2024,19061.0,0,0,ok
LAS,McCarran International,2024,28244966.0,0,0,ok
LAW,Lawton-Fort Sill Regional,2024,45031.0,0,0,ok
LAX,Los Angeles International,2024,37760834.0,0,0,ok
LBB,Lubbock Preston Smith International,2024,563180.0,0,0,ok
LBE,Arnold Palmer Regional,2024,76437.0,0,0,ok
LBF,North Platte Regional Airport Lee Bird Field,2024,16537.0,0,0,ok
LBL,Liberal Mid-America Regional,2024,8181.0,0,0,ok
LCH,Lake Charles Regional,2024,90791.0,0,0,ok
LCK,Rickenbacker International,2024,143035.0,0,0,ok
LEB,Lebanon Municipal,2024,10934.0,0,0,ok
LEX,Blue Grass,2024,776297.0,0,0,ok
LFT,Lafayette Regional,2024,264471.0,0,0,ok
LGA,La Guardia,2024,16715567.0,0,0,ok
LGB,Long Beach /Daugherty Field/,2024,2031810.0,0,0,ok
LIH,Lihue,2024,1776627.0,0,0,ok
LIT,Adams Field,2024,1145693.0,0,0,ok
LNK,Lincoln,2024,129968.0,0,0,ok
LNS,Lancaster,2024,8417.0,0,0,ok
LNY,Lanai,2024,25186.0,0,0,ok
LRD,Laredo International,2024,172726.0,0,0,ok
LSE,La Crosse Regional,2024,40608.0,0,0,ok
LUP,Kalaupapa,2024,4174.0,0,0,ok
LWB,Greenbrier Valley,2024,9011.0,0,0,ok
LWS,Lewiston-Nez Perce County,2024,55467.0,0,0,ok
LYH,Lynchburg Regional/Preston Glenn Field,2024,81477.0,0,0,ok
MAF,Midland International,2024,761865.0,0,0,ok
MAZ,Eugenio Maria De Hostos,2024,9207.0,0,0,ok
MBL,Manistee County-Blacker,2024,6968.0,0,0,ok
MBS,MBS International,2024,110822.0,0,0,ok
MCE,Merced Regional/Macready Field,2024,4858.0,0,0,ok
MCG,McGrath,2024,2676.0,0,0,ok
MCI,Kansas City International,2024,5915078.0,0,0,ok
MCK,McCook Ben Nelson Regional,2024,2707.0,0,0,ok
MCN,Middle Georgia Regional,2024,17020.0,0,0,ok
MCO,Orlando International,2024,27859783.0,0,0,ok
MCW,Mason City Municipal,2024,6564.0,0,0,ok
MDM,Marshall Don Hunter Sr,2024,2724.0,0,0,ok
MDT,Harrisburg International,2024,727163.0,0,0,ok
MDW,Chicago Midway International,2024,10360093.0,0,0,ok
MEI,Key Field,2024,17003.0,0,0,ok
MEM,Memphis International,2024,2439366.0,0,0,ok
MFE,McAllen Miller International,2024,625670.0,0,0,ok
MFR,Rogue Valley International - Medford,2024,503733.0,0,0,ok
MGM,Montgomery Regional (Dannelly Field),2024,193746.0,0,0,ok
MGW,Morgantown Municipal-Walter L. Bill Hart Field,2024,8017.0,0,0,ok
MHK,Manhattan Regional,2024,85901.0,0,0,ok
MHT,Manchester,2024,633257.0,0,0,ok
MIA,Miami International,2024,26588002.0,0,0,ok
MKE,General Mitchell International,2024,3104054.0,0,0,ok
MKG,Muskegon County,2024,2729.0,0,0,ok
MKK,Molokai,2024,84029.0,0,0,ok
MKL,McKellar-Sipes Regional,2024,3383.0,0,0,ok
MLB,Melbourne International,2024,348283.0,0,0,ok
MLI,Quad City International,2024,326888.0,0,0,ok
MLU,Monroe Regional,2024,105274.0,0,0,ok
MMH,Mammoth Yosemite,2024,3632.0,0,0,ok
MOB,Mobile Regional,2024,314406.0,0,0,ok
MOT,Minot International,2024,169463.0,0,0,ok
MOU,Mountain Village,2024,3678.0,0,0,ok
MRI,Merrill Field,2024,32601.0,0,0,ok
MRY,Monterey Regional,2024,305434.0,0,0,ok
MSL,Northwest Alabama Regional,2024,7373.0,0,0,ok
MSN,Dane County Regional-Truax Field,2024,1156399.0,0,0,ok
MSO,Missoula International,2024,511553.0,0,0,ok
MSP,Minneapolis-St Paul International/Wold-Chamberlain,2024,18054481.0,0,0,ok
MSS,Massena International-Richards Field,2024,5375.0,0,0,ok
MSY,Louis Armstrong New Orleans International,2024,6537092.0,0,0,ok
MTJ,Montrose Regional,2024,264973.0,0,0,ok
MUE,Waimea-Kohala,2024,3903.0,0,0,ok
MVY,Martha's Vineyard,2024,83419.0,0,0,ok
MWA,Williamson County Regional,2024,13816.0,0,0,ok
MYR,Myrtle Beach International,2024,1894929.0,0,0,ok
NYL,Yuma MCAS/Yuma International,2024,85227.0,0,0,ok
OAJ,Albert J Ellis,2024,145901.0,0,0,ok
OAK,Metropolitan Oakland International,2024,5292736.0,0,0,ok
OGD,Ogden-Hinckley,2024,15582.0,0,0,ok
OGG,Kahului,2024,3415615.0,0,0,ok
OGS,Ogdensburg International,2024,6269.0,0,0,ok
OKC,Will Rogers World,2024,2243575.0,0,0,ok
OLF,L M Clayton,2024,3183.0,0,0,ok
OMA,Eppley Airfield,2024,2583212.0,0,0,ok
OME,Nome,2024,69593.0,0,0,ok
ONT,Ontario International,2024,3494554.0,0,0,ok
OOK,Toksook Bay,2024,3342.0,0,0,ok
ORD,Chicago O'Hare International,2024,38575693.0,0,0,ok
ORF,Norfolk International,2024,2444897.0,0,0,ok
ORH,Worcester Regional,2024,112872.0,0,0,ok
ORS,Orcas Island,2024,9512.0,0,0,ok
OTH,Southwest Oregon Regional,2024,20495.0,0,0,ok
OTZ,Ralph Wien Memorial,2024,60547.0,0,0,ok
OWB,Owensboro-Daviess County,2024,8835.0,0,0,ok
PAE,Snohomish County (Paine Field),2024,275996.0,0,0,ok
PAH,Barkley Regional,2024,13456.0,0,0,ok
PBG,Plattsburgh International,2024,92960.0,0,0,ok
PBI,Palm Beach International,2024,4127211.0,0,0,ok
PDT,Eastern Oregon Regional at Pendleton,2024,6579.0,0,0,ok
PDX,Portland International,2024,8639088.0,0,0,ok
PGA,Page Municipal,2024,22400.0,0,0,ok
PGD,Punta Gorda,2024,957136.0,0,0,ok
PGV,Pitt-Greenville,2024,42318.0,0,0,ok
PHF,Newport News/Williamsburg International,2024,68787.0,0,0,ok
PHL,Philadelphia International,2024,15102261.0,0,0,ok
PHO,Point Hope,2024,3998.0,0,0,ok
PHX,Phoenix Sky Harbor International,2024,25595723.0,0,0,ok
PIA,General Downing - Peoria International,2024,343114.0,0,0,ok
PIB,Hattiesburg-Laurel Regional,2024,15575.0,0,0,ok
PIE,St Pete-Clearwater International,2024,1228048.0,0,0,ok
PIH,Pocatello Regional,2024,24610.0,0,0,ok
PIR,Pierre Regional,2024,14887.0,0,0,ok
PIT,Pittsburgh International,2024,4862376.0,0,0,ok
PKB,Mid-Ohio Valley Regional,2024,4356.0,0,0,ok
PLN,Pellston Regional Airport of Emmet County,2024,31060.0,0,0,ok
PNS,Pensacola International,2024,1528204.0,0,0,ok
PPG,Pago Pago International,2024,44656.0,0,0,ok
PQI,Northern Maine Regional Airport at Presque Isle,2024,21633.0,0,0,ok
PRC,Ernest A. Love Field,2024,25316.0,0,0,ok
PSC,Tri-Cities,2024,476639.0,0,0,ok
PSE,Mercedita,2024,137553.0,0,0,ok
PSG,Petersburg James A Johnson,2024,25209.0,0,0,ok
PSM,Portsmouth International at Pease,2024,100298.0,0,0,ok
PSP,Palm Springs International,2024,1617586.0,0,0,ok
PUW,Pullman/Moscow Regional,2024,64580.0,0,0,ok
PVC,Provincetown Municipal,2024,7033.0,0,0,ok
PVD,Theodore Francis Green State,2024,1984916.0,0,0,ok
PVU,Provo Municipal,2024,455219.0,0,0,ok
PWM,Portland International Jetport,2024,1221913.0,0,0,ok
RAP,Rapid City Regional,2024,418183.0,0,0,ok
RDD,Redding Municipal,2024,88676.0,0,0,ok
RDM,Roberts Field,2024,601152.0,0,0,ok
RDU,Raleigh-Durham International,2024,7584394.0,0,0,ok
RFD,Chicago/Rockford International,2024,132154.0,0,0,ok
RHI,Rhinelander-Oneida County,2024,24826.0,0,0,ok
RIC,Richmond International,2024,2456422.0,0,0,ok
RIW,Riverton Regional,2024,21624.0,0,0,ok
RKD,Knox County Regional,2024,13309.0,0,0,ok
RKS,Rock Springs-Sweetwater County,2024,21541.0,0,0,ok
RNO,Reno/Tahoe International,2024,2377780.0,0,0,ok
ROA,Roanoke Regional/Woodrum Field,2024,382103.0,0,0,ok
ROC,Greater Rochester International,2024,1331837.0,0,0,ok
ROW,Roswell International Air Center,2024,48740.0,0,0,ok
RSH,Russian Mission,2024,2807.0,0,0,ok
RST,Rochester International,2024,98537.0,0,0,ok
RSW,Southwest Florida International,2024,5425293.0,0,0,ok
RUT,Rutland - Southern Vermont Regional,2024,4519.0,0,0,ok
RVR,Jose Aponte De La Torre,2024,19681.0,0,0,ok
SAF,Santa Fe Municipal,2024,180248.0,0,0,ok
SAN,San Diego International,2024,12780013.0,0,0,ok
SAT,San Antonio International,2024,5466684.0,0,0,ok
SAV,Savannah/Hilton Head International,2024,2020753.0,0,0,ok
SAW,Sawyer International,2024,44574.0,0,0,ok
SBA,Santa Barbara Municipal,2024,696396.0,0,0,ok
SBD,San Bernardino International,2024,20147.0,0,0,ok
SBN,South Bend International,2024,454920.0,0,0,ok
SBP,San Luis County Regional,2024,366428.0,0,0,ok
SBY,Salisbury-Ocean City Wicomico Regional,2024,60442.0,0,0,ok
SCC,Deadhorse,2024,96967.0,0,0,ok
SCK,Stockton Metropolitan,2024,63668.0,0,0,ok
SCM,Scammon Bay,2024,3719.0,0,0,ok
SDF,Louisville International-Standiford Field,2024,2343305.0,0,0,ok
SDP,Sand Point,2024,3075.0,0,0,ok
SDY,Sidney-Richland Municipal,2024,7331.0,0,0,ok
SEA,Seattle-Tacoma International,2024,25414592.0,0,0,ok
SFB,Orlando Sanford International,2024,1412954.0,0,0,ok
SFO,San Francisco International,2024,25078968.0,0,0,ok
SGF,Springfield-Branson National,2024,702338.0,0,0,ok
SGU,St George Municipal,2024,161201.0,0,0,ok
SGY,Skagway,2024,4607.0,0,0,ok
SHD,Shenandoah Valley Regional,2024,8762.0,0,0,ok
SHH,Shishmaref,2024,3282.0,0,0,ok
SHR,Sheridan County,2024,29471.0,0,0,ok
SHV,Shreveport Regional,2024,352281.0,0,0,ok
SIG,Fernando Luis Ribas Dominicci,2024,16844.0,0,0,ok
SIT,Sitka Rocky Gutierrez,2024,98066.0,0,0,ok
SJC,Norman Y Mineta San Jose International,2024,5822019.0,0,0,ok
SJT,San Angelo Regional/Mathis Field,2024,49493.0,0,0,ok
SJU,Luis Munoz Marin International,2024,6490669.0,0,0,ok
SLC,Salt Lake City International,2024,13543570.0,0,0,ok
SLE,McNary Field,2024,28119.0,0,0,ok
SLK,Adirondack Regional,2024,4930.0,0,0,ok
SLN,Salina Regional,2024,23456.0,0,0,ok
SMF,Sacramento International,2024,6679426.0,0,0,ok
SMX,Santa Maria Public/Capt G Allan Hancock Field,2024,13525.0,0,0,ok
SNA,John Wayne Airport-Orange County,2024,5370273.0,0,0,ok
SOV,Seldovia,2024,4309.0,0,0,ok
SOW,Show Low Regional,2024,3655.0,0,0,ok
SPI,Abraham Lincoln Capital,2024,51784.0,0,0,ok
SPS,Sheppard AFB/Wichita Falls Municipal,2024,29702.0,0,0,ok
SRQ,Sarasota/Bradenton International,2024,2112417.0,0,0,ok
STC,St. Cloud Regional,2024,23885.0,0,0,ok
STL,Lambert-St Louis International,2024,7807362.0,0,0,ok
STS,Charles M Schulz - Sonoma County,2024,382556.0,0,0,ok
STT,Cyril E King,2024,821945.0,0,0,ok
STX,Henry E Rohlsen,2024,265243.0,0,0,ok
SUN,Friedman Memorial,2024,121123.0,0,0,ok
SUX,Sioux Gateway/Col. Bud Day Field,2024,28299.0,0,0,ok
SVA,Savoonga,2024,3199.0,0,0,ok
SVC,Grant County,2024,6915.0,0,0,ok
SWF,Stewart International,2024,143310.0,0,0,ok
SWO,Stillwater Regional,2024,34729.0,0,0,ok
SYR,Syracuse Hancock International,2024,1486554.0,0,0,ok
TBN,Waynesville-St Robert Regional Forney Field,2024,11276.0,0,0,ok
TEX,Telluride Regional,2024,10721.0,0,0,ok
TLH,Tallahassee Regional,2024,469318.0,0,0,ok
TLT,Tuluksak,2024,2628.0,0,0,ok
TNI,Tinian International,2024,30538.0,0,0,ok
TOG,Togiak,2024,3082.0,0,0,ok
TOL,Toledo Express,2024,66614.0,0,0,ok
TPA,Tampa International,2024,12075591.0,0,0,ok
TRI,Tri-Cities Regional TN/VA,2024,229860.0,0,0,ok
TTN,Trenton Mercer,2024,241950.0,0,0,ok
TUL,Tulsa International,2024,1627181.0,0,0,ok
TUP,Tupelo Regional,2024,16194.0,0,0,ok
TUS,Tucson International,2024,1959789.0,0,0,ok
TVC,Cherry Capital,2024,393108.0,0,0,ok
TVF,Thief River Falls Regional,2024,8675.0,0,0,ok
TWF,Joslin Field - Magic Valley Regional,2024,31734.0,0,0,ok
TXK,Texarkana Regional-Webb Field,2024,36307.0,0,0,ok
TYR,Tyler Pounds Regional,2024,51296.0,0,0,ok
TYS,McGhee Tyson,2024,1639080.0,0,0,ok
UIN,Quincy Regional-Baldwin Field,2024,4112.0,0,0,ok
UNK,Unalakleet,2024,7030.0,0,0,ok
UNV,University Park,2024,134128.0,0,0,ok
VAK,Chevak,2024,5426.0,0,0,ok
VCT,Victoria Regional,2024,14006.0,0,0,ok
VDZ,Valdez Pioneer Field,2024,2874.0,0,0,ok
VEL,Vernal Regional,2024,10578.0,0,0,ok
VLD,Valdosta Regional,2024,46744.0,0,0,ok
VPS,Eglin AFB,2024,1164880.0,0,0,ok
VQS,Antonio Rivera Rodriguez,2024,37756.0,0,0,ok
VRB,Vero Beach Regional,2024,88608.0,0,0,ok
W33,Friday Harbor,2024,6167.0,0,0,ok
WLK,Selawik,2024,4154.0,0,0,ok
WRG,Wrangell,2024,14560.0,0,0,ok
WST,Westerly State,2024,12320.0,0,0,ok
WTK,Noatak,2024,4062.0,0,0,ok
WYS,Yellowstone,2024,9569.0,0,0,ok
XNA,Northwest Arkansas Regional,2024,1123106.0,0,0,ok
XWA,Williston Basin International,2024,99735.0,0,0,ok
YAK,Yakutat,2024,11923.0,0,0,ok
YKM,Yakima Air Terminal/McAllister Field,2024,41471.0,0,0,ok
YNG,Youngstown-Warren Regional,2024,523.0,0,0,ok
Z09,Kasigluk,2024,4028.0,0,0,ok
Z13,Akiachak,2024,3448.0,0,0,ok
